ID,Event start date,One day?,Event end date,Day of the week,Action type,Action,Actor-structure,Actor-form,Actor-ideology,Actor specified,Target addressee,Target criticized,Target-structure,Target-form,Target-ideology,Target specified,Event,Event series,Oblast,Location,Time,Issue 1,Issue 2,Issue 3,Number of protesters,Number of protesters arrested,Number of protesters injured,Number of protesters killed,Property damage,State forces involved in the conflict,Number of state forces injured,Number of state forces killed,Dubious event
KIEV11110404,04.11.11,1,04.11.11,Fri,negative response,arrest,state forces,,,police,,,,party,rightists,Svoboda,Four members of Svoboda were arrested.,KIEV11110403,Kyiv,Kyiv,,Russian nationalism,,,,4,0,0,N,,0,0,N
KIEV11110405,04.11.11,1,04.11.11,Fri,negative response,arrest,state forces,,,police,,,,NGO,rightists,MNK,Police tried to arrest 6 members of MNK for unknown reasons.,KIEV11110403,Kyiv,Kyiv,,Russian nationalism,,,,6,0,0,N,,0,0,N
KIEV11110406,04.11.11,1,04.11.11,Fri,negative response,preclude,court,,,Kyiv district administrative court,,,,party,,,"Expecting mass events on November 7th, day of October revolution, Kyiv district administrative court prohibited all of them in the centre of the city — Kreschatik street and Maidan Nezalezhnosti.",KIEV11110406,Kyiv,Kyiv,,Soviet holiday,anti-Communism,,,0,0,0,N,,0,0,N
KIEV11051402,14.05.11,1,14.05.11,Sat,protest,rally,,"party, NGO",,"civil action Opіr, the youth movement Sprotiv, social movement Spіlna Sprava, Front zmіn and social movement of Ukraine",government,government,,,,,"In spite of the injunction, rally held. Participants of the action, named ""Day of wrath"" put forward three main requirements: first - urgently stop the social and economic experiments, they spend more than a year, calling it reform. Second - election of the President and Parliament as required by the Constitution of 1996. Third - the introduction of legislation in the mechanisms that allow people to withdraw any official, from the agriculture of the head and to the president, if he is not fulfilling his duties.
",KIEV11051401,Kyiv,Kyiv,,anti-government,welfare,civic liberties,301,0,0,0,N,1001,0,0,N
KIEV11110702,07.11.11,1,07.11.11,Mon,protest,confrontation,,party,rightists,Svoboda,,,,party,leftists,CPU,"Svoboda members violently took flags from CPU and burned them, threw eggs and things at CPU march participants",KIEV11110406,Kyiv,Kyiv,,Soviet holiday,anti-Communism ,,29,0,0,0,N,,0,0,N
KIEV11110703,07.11.11,1,07.11.11,Mon,negative response,arrest,state forces,,,police,,,,party,"rightists, leftists",Svoboda,Three Svoboda and one CPU member were arrested.,KIEV11110406,Kyiv,Kyiv,,Soviet holiday,anti-Communism ,,,4,0,0,N,,0,0,N
KIEV11110705,07.11.11,1,07.11.11,Mon,protest,rally,Chernobyl,party,,Radical party,government,government,,,,Cabinet of Ministers,Chernobyl protesters demanded to preserve all their social payments for them and to keep all promises.,Chernobyl,Kyiv,Kyiv,,social payments,,,299,0,0,0,N,,0,0,N
KIEV11110706,07.11.11,1,07.11.11,Mon,protest,symbolic,,"party, NGO",rightists,"KUN, Ukrainian People's Party, UNA-UNSO, Ukrainian party, Union of officers of Ukraine",,,,,,,Protesters organized symbolic trial on bolshevism,,Kyiv,Kyiv,,Soviet holiday,anti-Communism,,,0,0,0,N,,0,0,N
KIEV11110801,08.11.11,1,08.11.11,Tue,protest,symbolic,citizens,,,,,"local authorities, company",,,,,"Local inhabitants protested against destroying the forest. They painted the trees, thus making an art-gallery. ",,Kyiv,Irpin,,development projects,,,,0,0,0,N,,0,0,N
KIEV11110901,09.11.11,1,09.11.11,Wed,protest,picket,Chernobyl,party,,Radical party,government,government,,,,Cabinet of Ministers,Activists continued their protests for preserving their social payments.,Chernobyl,Kyiv,Kyiv,,social payments,,,299,0,0,0,N,,0,0,N
KIEV11110902,09.11.11,1,09.11.11,Wed,protest,rally,,initiative group,,"Vidsich, Freedom of space, Coordination council on Ukrainian language defense",government,government,,,,President's Administration,Activists wanted to protect quotas on Ukrainian language in mass media.,,Kyiv,Kyiv,,language,,,,0,0,0,N,,0,0,N
KIEV11110903,09.11.11,1,09.11.11,Wed,protest,picket,journalists,"trade union, NGO",,"Independent media trade union, human rights NGOs",government,government,,,,Verkhovna Rada,Activists protested against new law on public morality.,,Kyiv,Kyiv,,freedom of speech,,,49,0,0,0,N,,0,0,N
KIEV11110904,09.11.11,1,09.11.11,Wed,protest,rally,company,,,Siayvo bookshop,,"local authorities, company",,,,,Employees of closed Siayvo bookshop protested against opening a new bookshop.,Syaivo,Kyiv,Kyiv,,privatization,raiders,,,0,0,0,N,,0,0,N
KIEV11110905,09.11.11,1,09.11.11,Wed,protest,picket,citizens,,,a pensioner from Mykolaiv [aka] One-man-army-of-Anatoly-ILchenko,government,government,,,,"President Yanukovych, man picketed AP",A pensioner from Mykolaiv protested against President Yanukovych.,"KIEV11110905, ILCHENKO",Kyiv,Kyiv,,anti-Yanukovych,,,1,0,0,0,N,,0,0,N
KIEV11111001,10.11.11,1,10.11.11,Thu,protest,picket,citizens,,,a pensioner from Mykolaiv [aka] One-man-army-of-Anatoly-ILchenko,IGO,government,,,,"target=President Yanukovych, appealed to EU Mission office in Kyiv",A pensioner from Mykolaiv protested against President Yanukovych.,"KIEV11110905, ILCHENKO",Kyiv,Kyiv,,anti-Yanukovych,language,civic liberties,1,0,0,0,N,,0,0,N
KIEV11111002,10.11.11,1,10.11.11,Thu,protest,picket,,party,rightists,Svoboda party,court,local authorities,,,,"Kyiv city council, District Administrative court",activist protested against cancellation of district councils of Kyiv. they picketed the court in which a suit against this decision of the Kyiv city council was examined. ,,Kyiv,Kyiv,,local self-government,,,25,0,0,0,N,,0,0,N
KIEV11111101,11.11.11,1,11.11.11,Fri,positive response,accede,local authorities,,,Kyiv city state administration,,,neighborhood,,,,"Head of the Kyiv state administration said that building of the High Economic Court will not destroy the local market, against destruction of which people protested",,Kyiv,Kyiv,,development projects,,,,0,0,0,N,0,0,0,N
KIEV11111102,11.11.11,1,11.11.11,Fri,protest,rally,,,leftists,,,,,,,,"event was called ""occupy Ukraine"" or ""occupy Kiev"". people gathered to join the global ""occupy"" movement",,Kyiv,Kyiv,13:00,anticapitalism,welfare,,31,0,0,0,N,,0,0,N
KIEV11111103,11.11.11,1,11.11.11,Fri,protest,symbolic,citizens,,,,,government,,,,President,"During the football game on the central stadium of Kiev, after the announcement that the President was present, people started to whistle and shout",,Kyiv,Kyiv,,anti-Yanukovych,,,,0,0,0,N,,0,0,N
KIEV11111104,11.11.11,1,11.11.11,Fri,negotiation,promise,government,,,President Yanukovych,,,,initiative group,,Vidsich,President promised that Verkhovna Rada will review the law on quotas of Ukrainian-language product on TV and radio.,,Kyiv,Kyiv,,language,,,,0,0,0,N,0,0,0,N
KIEV11111201,12.11.11,1,12.11.11,Sat,protest,rally,,party,,BYT,law-enforcement,court,,,,"Kyiv Pechersky district court, Lukyanivsky investigation cell","Protesters supported Yulia Tymoshenko after she was convicted to 7 years of imprisonment, on the 100th day of her keeping in Lukyanivsky investigation cell.",Tymoshenko trial,Kyiv,Kyiv,,pro-Tymoshenko,,,149,0,0,0,N,,0,0,N
KIEV11111401,14.11.11,1,14.11.11,Mon,protest,rally,,NGO,,FEMEN,foreign country,foreign country,,,,Italy embassy in Kyiv,Activists celebrated impeachment of Italy prime minister Berlusconi.,,Kyiv,Kyiv,,anti-Berlusconi,,,3,0,0,0,N,,0,0,N
KIEV11111402,14.11.11,1,14.11.11,Mon,protest,rally,,"trade union, NGO",leftists,"AST, Labor Defence, Confederation of Free trade unions, Federation of small and medium business, Vidsich, FRI",government,government,,,,,Activists protested against new Labor Code.,,Kyiv,Kyiv,,labor rights,,,,0,0,0,N,,0,0,N
KIEV11111501,15.11.11,1,15.11.11,Tue,protest,picket,neighborhood,NGO,,"Sokolova Balka community, NGO ""Democratic Alliance""","party, government",local authorities,,,,"Party of Regions and the President, village council and raider Zamula","Sokolova Balka community and ""Democratic Alliance"" demanded dismissal of Poltava region governor and help bring back public property such as house, kindergarden and etc. in village of Poltava region.","PL11102101, Sokolova Balka feat. DemAlliance",Kyiv,Kyiv,,privatization,,,,0,0,0,N,,0,0,N
KIEV11111601,16.11.11,1,16.11.11,Wed,protest,picket,Chernobyl,party,,Radical party,government,government,,,,Cabinet of Ministers,Chernobyl protesters continued their protests.,"Chernobyl, KIEV11111601",Kyiv,Kyiv,,social payments,,,399,0,0,0,N,99,0,0,N
KIEV11111602,16.11.11,1,16.11.11,Wed,protest,break in,Chernobyl,party,,Radical party,government,government,,,,Cabinet of Ministers,Chernobyl protesters tried to break in the Cabinet of Ministers.,"Chernobyl, KIEV11111601",Kyiv,Kyiv,,social payments,,,,0,0,0,N,,0,0,N
KIEV11111603,16.11.11,1,16.11.11,Wed,negative response,confrontation,state forces,,,police,,,Chernobyl,party,,Radical party,"Police started clashes with protersters, in order not to allow their break-in.","Chernobyl, KIEV11111601",Kyiv,Kyiv,,social payments,,,,0,1,0,N,,0,0,N
KS11051401,14.05.11,1,14.05.11,Sat,protest,rally,,party,rightists,"Front Zmin, Svoboda",,government,,,,"President of Ukraine, Verkhovna Rada, Cabinet of Ministers","Front Zmin and Svoboda activists have gathered to protest against economic, politic, educational policies of the government.",KS11051401,Kherson,Kherson,11:00,anti-government,welfare,Black Sea fleet,49,0,0,0,N,,0,0,N
KIEV11111605,16.11.11,1,16.11.11,Wed,protest,picket,,party,rightists,Svoboda,government,local authorities,,,,President's Administration,"Svoboda protested against corrpuption in Rivne district, for impeachment of local authorities and for investigating of affair of auto arson.",,Kyiv,Kyiv,,corruption,anti-local authorities,,,0,0,0,N,,0,0,N
KIEV11111701,17.11.11,1,17.11.11,Thu,protest,picket,small business,NGO,,"Farmers' association, «People parliament»",government,government,,,,Verkhovna Rada,Activists protested against law on land trade.,land trade moratorium,Kyiv,Kyiv,14:30,land,,,99,0,0,0,N,,0,0,N
KIEV11111702,17.11.11,1,17.11.11,Thu,protest,picket,,party,rightists,Svoboda,government,government,,,,Verkhovna Rada,Activists protested against law on land trade.,land trade moratorium,Kyiv,Kyiv,16:00,land,,,,0,0,0,N,,0,0,N
KIEV11111703,17.11.11,1,17.11.11,Thu,protest,rally,,NGO,,KUPR,government,government,,,,President's Administration,Activists symbolically demonstrated weapon against the authorities.,,Kyiv,Kyiv,,anti-government,,,,0,0,0,N,,0,0,N
KIEV11111801,18.11.11,1,18.11.11,Fri,negotiation,promise,government,,,President Yanukovych,,,students,"trade union, initiative group, NGO",leftists,"Direct Action, Vidsich, FRI","As a responde to numerous protests, authorities promised to advance stipendies to living minimum.",,Kyiv,Kyiv,,education,,,,0,0,0,N,0,0,0,N
KIEV11111802,18.11.11,1,18.11.11,Fri,negotiation,promise,government,,,Cabinet of Ministers,,,Chernobyl,,,,Government regards as possible increasing pensions to Chernobyls.,Chernobyl,Kyiv,Kyiv,,social payments,,,,0,0,0,N,0,0,0,N
KIEV11111803,18.11.11,1,18.11.11,Fri,protest,vandalism,students,party,rightists,"Bratstvo, Kyiv Polytechnical institute students",government,government,,,,Minister of education Tabachnyk,"Activists painted obscene words at institute square, protesting against personality of Minister of education Tabachnyk.",,Kyiv,Kyiv,,anti-Tabachnyk,Ukrainian nationalism,,,0,0,0,Y,0,0,0,N
KIEV11111804,18.11.11,1,18.11.11,Fri,negative response,preclude,court,,,District Administrative court,,,citizens,,,,Court prohibited to celebrate so called Day of Freedom -  the anniversary of the Orange Revolution - in the City center (Independence Square and other central streets),Freedom Day,Kyiv,Kyiv,,Orange Revolution,,,,0,0,0,N,0,0,0,N
KIEV11111805,18.11.11,1,18.11.11,Fri,protest,destroy,,party,,BYT,,government,,,,Verkhovna Rada,"Deputies destroyed a fence near the parliament, broken before by Chernobyl protesters and renewed by authorities.",Chernobyl,Kyiv,Kyiv,,social payments,,,2,0,0,0,Y,,0,0,N
KIEV11112001,20.11.11,2,,Sun,protest,hunger strike,lawyers,,,activist and lawyer Oksana Chubko,court,government,,,,"Parliament, The High Administrative court",Lawyer started hunger strike after she lost the suit in the High Administrative court. In her suit she complained about the violation of the Constitution by the Deputies of the Parliament who do not vote personally. She demands criminal prosecution for this kind of violation. She also protests against violation of the right to just court,,Kyiv,Kyiv,,officials' illegal actions,civic liberties,,1,0,0,0,N,0,0,0,N
KIEV11112101,21.11.11,1,21.11.11,Mon,negative response,preempt,state forces,,,"police, Berkut",,,citizens,,,,"Fences, police and special state forces occupied the independence square the day before the Freedom Day",Freedom Day,Kyiv,Kyiv,,Orange Revolution,,,,0,0,0,N,,0,0,N
KIEV11112102,21.11.11,1,21.11.11,Mon,protest,rally,,NGO,,KUPR,,,,,,,some citizens came on the independence square the day before the day of freedom,Freedom Day,Kyiv,Kyiv,,Orange Revolution,,,31,0,0,0,N,,0,0,N
KIEV11112201,22.11.11,1,22.11.11,Tue,protest,picket,,party,,"BYT, Front of Changes, People's Movement",,law-enforcement,,,,,activists came to the pre-trial prison where their leader Tymoshenko is detained to celebrate so called the Day of Freedom - the anniversary of the Orange Revolution,Freedom Day,Kyiv,Kyiv,,Orange Revolution,pro-Tymoshenko,,351,0,0,0,N,31,0,0,N
KIEV11112202,22.11.11,1,22.11.11,Tue,protest,rally,,party,rightists,"KUN, Ukrainian People's party, Our Ukraine, UNA-UNSO, Ukrainian Party",,,,,,,"despite the prohibition of the court, from the early morning people have been coming to the Independence Square to celebrate the Freedom Day",Freedom Day,Kyiv,Kyiv,,Orange Revolution,civic liberties,,151,0,0,0,N,81,0,0,N
KIEV11112203,22.11.11,1,22.11.11,Tue,negative response,confrontation,state forces,,,police,,,,party,rightists,"KUN, Ukrainian People's party, Our Ukraine, UNA-UNSO, Ukrainian Party","some confrontations between citizens, who come to celebrate the Day of Freedom, and police, who wanted to execute the prohibition of the court, occurred ",Freedom Day,Kyiv,Kyiv,,Orange Revolution,civic liberties,,,0,,0,N,,,0,N
KIEV11112204,22.11.11,1,22.11.11,Tue,negative response,fight,state forces,,,Berkut,,,,party,,deputy of the party Our Ukraine,"deputy tried to install the tent on the Independence Square. police tried to prevent this, so a fight occurred",Freedom Day,Kyiv,Kyiv,,Orange Revolution,,,,0,0,0,N,31,0,0,N
KIEV11112205,22.11.11,1,22.11.11,Tue,protest,rally,,party,,Party of Regions,,,,,,,"activists of the Party of Regions gathered on the Independence Square. though the prohibition of the court existed, police did not prevent them from gathering (as they did in the morning for other citizens). no confrontation between the police and people occurred",Freedom Day,Kyiv,Kyiv,,Orange Revolution,anti-Tymoshenko,,301,0,0,0,N,,0,0,N
KIEV11112206,22.11.11,1,22.11.11,Tue,protest,rally,citizens,,,"citizens, who came to celebrate the Freedom Day",,,,,,,"later this day something like 1,500 people came to the Independence Square to celebrate the Freedom Day",Freedom Day,Kyiv,Kyiv,,Orange Revolution,,,1501,0,0,0,N,,0,0,N
KIEV11112207,22.11.11,1,22.11.11,Tue,negative response,confrontation,state forces,,,Berkut,,,citizens,,,"citizens, who came to celebrate the Freedom Day",some confrontation between Berkut and citizens occurred when Berkut tried to separate to oposite camps of protestors,Freedom Day,Kyiv,Kyiv,,Orange Revolution,,,,0,,0,N,,,0,N
KIEV11112208,22.11.11,1,22.11.11,Tue,negative response,arrest,state forces,,,police,,,,NGO,,leader of KUPR,"at least four people were arrested during the celebration. Among them - leader of KUPR. As police said, later they were released",Freedom Day,Kyiv,Kyiv,,Orange Revolution,,,,9,0,0,N,,0,0,N
KIEV11112209,22.11.11,1,22.11.11,Tue,protest,symbolic,,NGO,,Common Cause (Spilna Sprava),,government,,,,President,activists made some fireworks near the residence of the President to remind him about the Orange Revolution and to express their bad attitude toward him,Freedom Day,Kyiv,Novi Petrivtsi,20:11,Orange Revolution,anti-Yanukovych,,,0,0,0,N,0,0,0,N
KIEV11112210,22.11.11,1,22.11.11,Tue,positive response,recognition,court,,,Kyiv Administrative court,,,neighborhood,,,,Court prohibited the construction project on Honchara 17-23 Street in the buffer zone near the historical monument Saint Sophia Cathedral,,Kyiv,Kyiv,,development projects,,,,0,0,0,N,0,0,0,N
KIEV11112301,23.11.11,1,23.11.11,Wed,protest,demonstration/march,journalists,NGO,,"Stop Censorship! Reporters without Borders, National Union of Journalists, International Federation of Journalists ",,government,,,,,journalists protested against censorship and demanded to find those who are guilty in death and disappearences of their collegues,,Kyiv,Kyiv,,freedom of speech,police non-feasance,,21,0,0,0,N,,0,0,N
KIEV11112701,27.11.11,1,27.11.11,Sun,protest,rally,,party,,Batkivshchyna,law-enforcement,court,,,,"Kyiv Pechersky district court, Lukyanivsky investigation cell",Protesters celebrated Yulia Tymoshenko's 51st birthday and demanded freedom for her.,Tymoshenko trial,Kyiv,Kyiv,,pro-Tymoshenko,,,3001,0,0,0,N,,0,0,N
KIEV11112702,27.11.11,1,27.11.11,Sun,protest,fight,football fans,,leftists,Arsenal club,,,football fans,,rightists,"Dynamo Kyiv, Chernomorets clubs",Football fans from Arsenal (antifascists) and Dynamo Kyiv and Chernomorets (fascists) made a fight in Kyiv subway after Arsenal - Chernomorets match.,,Kyiv,Kyiv,,neofascism,,,,0,,0,N,,1,0,Y
KIEV11112703,27.11.11,1,27.11.11,Sun,protest,rally,neighborhood,party,,"Udar, inhabitants of garden community Vyshenky",,,,,,,"People protested against development of Dnipro riverside, with demands to return free access to the beach to people.",,Kyiv,Vyshenky,,development projects,,,,0,0,0,N,,0,0,N
KS11051402,14.05.11,1,14.05.11,Sat,protest,tent camp,,party,rightists,"Front Zmin, Svoboda",,government,,,,"Front Zmin, Svoboda activists",The activists tried to install tents,KS11051401,Kherson,Kherson,,anti-government,welfare,Black Sea fleet,,0,0,0,N,,0,0,N
LG11051401,14.05.11,1,14.05.11,Sat,protest,rally,citizens,,,,government,government,,,,,A protest against government and politicians,Day of wrath,Luhansk,Luhansk,,anti-government,taxes,,51,0,0,0,N,,0,0,N
KIEV11051501,15.05.11,1,15.05.11,Sun,protest,rally,,NGO,,"""Spilna sprava""",government,government,,,,,"Participants of the rally once again hold a demonstration to the ""day of wrath"" and hold national flags and flags of the movement Spіlna sprava, banners ""President's impeachment, reFFormatory must go away""",KIEV11051401,Kyiv,Kyiv,,anti-government,welfare,civic liberties,99,0,0,0,N,,0,0,N
