ID,Event date,Day,Action,Actor,Actor specified ,Target,Target specified,Event,Oblast,Location,Issue,Linked date,Time,# protester,Arrests,Injuries,ProtKilled,Propdamag,#State,#State inj,#State killed,,,,,,
LG 74,10-Jun-2010,Thu,break in,"neighborhood, NGO","residents of the ex-mine's 1/2 setlement, Labour Movement ""Solidarity"", ""Our Choice"" (""Наш выбор"")",local authorities,Sverdlovsk city mayor,"after the obstruction Sverdlovsk city mayor agreed to negotiate with local residents, but did not want representatives of ""Solidarity"" to be present on the meeting. Then protesters decided to held protest action in the mayor's office and broke into the office.",Lugansk,Sverdlovsk,environment,,,,0,0,0,N,,0,0,,,,,,
LG 75,10-Jun-2010,Thu,negotiation,local authorities,Sverdlovsk city mayor,"neighborhood, NGO","residents of the ex-mine's 1/2 setlement, Labour Movement ""Solidarity"", ""Our Choice"" (""Наш выбор"")","protesters and local authorities negotiated in the mayor's office, after that storing works were stopped.",Lugansk,Sverdlovsk,environment,,,,0,0,0,N,,0,0,,,,,,
LG 76,1-Jul-2010,Thu,picket,workers,"workers of ""Lysychansk soda""plant and Lysychansk heat station",state enterprise,"administration of ""Lysychansk soda""","workers of ""Lysychansk soda"" picketed plant's administration, demanding o pay them their wages. After a while workers of Lysychask heat station joined the picket with the same demands.",Lugansk,Lysychansk,wage arrears,,,,0,0,0,N,,0,0,,,,,,
LG 77,2-Jul-2010,Fri,rally,"small business, politician","businessmen of Lugansk and other regions, politicians",government,Supreme Council of Ukraine,businessmen and politicians protested against new Tax Code,Lugansk,Krasnyi Luch,taxes,,,,0,0,0,N,,0,0,,,,,,
LG 78,8-Jul-2010,Thu,harass,unknown,,trade union,"head of independent trade union ""Alchevsk metallurgical combine"" Andrey Tytarenko","unknown persons, who called themselves policemen, kidnapped Andrey Tytarenko and released him in the same day. Member of the Confederation of trade unions Tatiana Kyslaya supposes, that this action is harasment, connected with Tytarenko's proffecional activity.",Lugansk,Alchevsk,labor rights,,,2,0,0,0,N,,0,0,,,,,,
LG 79,5-Jul-2010,Mon,picket,small business,businessman Oleg Rybalkin,local authorities,Svatov city council,"Oleg Rybalkin started termless protest action, trying to protect his right for business activity.",Lugansk,Svatov,small business rights,,7:00,1,0,0,0,N,,0,0,,,,,,
LG 8,15-Oct-2009,Thu,resign,workers,"labor collective of the processing factory ""Yanovskaya""",company,"Management of the processing factory ""Yanovskaya""","labor collective of the  
processing factory ""Yanovskaya"" decided not to resume strike because of the partial satisfaction with paying wage arrears and salary increase",Lugansk,Krasnyi Luch,wage increase  ,2-18-Jul-2009,,,0,0,0,N,0,0,0,,,,,,
LG 80,24-Jul-2010,Sat,symbolic,LGBT,,,,initiative LGBT group held a small gay parade,Lugansk,Lugansk,LGBT,,,,0,0,0,N,,0,0,,,,,,
LG 81,5-Aug-2010,Thu,ultimatum,neighborhood,house manager of house №9 Natalia Nazarova,communal enterprise,Lysychansk gas department,"Lysychansk gas department wanted to turn off the gas supply to the house №0. House manager Natalia Nazarova went on the roof of the house and said that if workers of the city gas department did any actions with the gas pipe of the house, she would have jump down. ",Lugansk,Lysychansk,public utilities,,,1,0,0,0,N,,0,0,,,,,,
LG 82,13-Aug-2010,Fri,picket,workers,workers of Lysychansk trollleybus department,local authorities,Lysychansk executive committee,workers demanded to pay them their wage arrears.,Lugansk,Lysychansk,wage arrears,,8:00,,0,0,0,N,,0,0,,,,,,
LG 83,13-Aug-2010,Fri,picket,neighborhood,residents of the house №9,local authorities,Lysychansk city council,"residents picketed the city council, because at the 10th of August the gas supply in their hous had been cut off.",Lugansk,Lysychansk,public utilities,5-Aug-2010,,,0,0,0,N,,0,0,,,,,,
LG 84,21-Jul-2010,Wed,dismiss,state enterprise,Alchevsk metallurgical combine,trade union,"head of independent trade union ""Alchevsk metallurgical combine"" Andrey Tytarenko","an absence of Andrey Tytarenko at the working place at 08.08.10, when he had been kidnapped, was considered a truancy, and he was fired.",Lugansk,Alchevsk,labor rights,,,1,0,0,0,N,0,0,0,,,,,,
LG 85,13-Aug-2010,Fri,hunger strike,local authorities,mayor of Almazna town Victor Shumilin,law-enforcement,Lugansk regional Prosecutor Office,"mayor of Almazna town, accused in corruption, started a termless hunger strike, protesting against the actions of Lugansk Prosecutor.",Lugansk,Lugansk,police abuse,,,1,0,0,0,N,,0,0,,,,,,
LG 86,20-Aug-2010,Fri,picket,trade union,several trade unions of Zorinsk town,local authorities,Perevalsk district state administration,"representatives of trade unions held a picket, protesting against corruption of local authorities and insufficient financing in the fields of public health, education, sport, culture etc.",Lugansk,Perevalsk,insufficient financing,,,,0,0,0,N,,0,0,,,,,,
LG 87,3-Jul-2010,Sat,intervention,state forces,Berkut,"neighborhood, NGO","residents of the ex-mine's 1/2 settlement, Labour Movement ""Solidarity""",Berkut forces residents to unblock the road.,Lugansk,Sverdlovsk,environment,,,,0,0,0,N,,0,0,,,,,,
LG 88,31-May-2010,Mon,picket,workers,"workers of state open stock society ""Shakhtoprokhodka""",local authorities,Lugansk regional state administration,"workers of ""Shakhtoprokhodka"" started a termless picket, demanding to pay them their wages.",Lugansk,Lugansk,wage arrears,,,,0,0,0,N,,0,0,,,,,,
LG 88,1-Jun-2010,Tue,picket,workers,"workers of state open stock society ""Shakhtoprokhodka""",local authorities,Lugansk regional state administration,"workers of ""Shakhtoprokhodka"" demanded to pay them their wages.",Lugansk,Lugansk,wage arrears,,,,0,0,0,N,,0,0,,,,,,
LG 88,2-Jun-2010,Wed,picket,workers,"workers of state open stock society ""Shakhtoprokhodka""",local authorities,Lugansk regional state administration,"workers of ""Shakhtoprokhodka"" demanded to pay them their wages.",Lugansk,Lugansk,wage arrears,,,,0,0,0,N,,0,0,,,,,,
LG 88,3-Jun-2010,Thu,picket,workers,"workers of state open stock society ""Shakhtoprokhodka""",local authorities,Lugansk regional state administration,"workers of ""Shakhtoprokhodka"" demanded to pay them their wages.",Lugansk,Lugansk,wage arrears,,,,0,0,0,N,,0,0,,,,,,
LG 89,3-Jun-2010,Thu,offer,local authorities,deputy head of Lugansk regional state administration ,workers,"workers of state open stock society ""Shakhtoprokhodka""",deputy head of Lugansk regional state administration promised workers to pay rhem their wages soon,Lugansk,Lugansk,wage arrears,,,,0,0,0,N,,0,0,,,,,,
LG 9,16-Nov-2009,Mon,hunger strike,neighborhood,residents of Krasnoarmeyskaya str.,local authorities,"Krasnodonsk' city council, city public prosecutor's office",residents of Krasnoarmeyskaya str. started hunger strike demanding to block their street from heavy-load transport,Lugansk,Krasnodon,traffic regulation,,,,0,0,0,N,,0,0,,,,,,
LG 90,3-Jun-2010,Thu,resign,workers,"workers of state open stock society ""Shakhtoprokhodka""",,,"when deputy head of Lugansk regional state administration promised workers to pay rhem their wages soon, their stopped their picket.",Lugansk,Lugansk,wage arrears,,,,0,0,0,N,,0,0,,,,,,
LG 91,30-Apr-2010,Fri,picket,trade union,Independent trade union of Sverdlovsk,state enterprise,"""Sverdlovantratsyt""","trade union's activists demanded to implement the article 3 of the Law ""On prestigiousness of miner's labour"", for instance, to raise miner's wages on 30 %.",Lugansk,Sverdlovsk,labor rights,,,,0,0,0,N,,0,0,,,,,,
LG 92,1-May-2010,Sat,rally,"trade union, workers","Independent miners' trade union, trade organization of the mine ""Nikanor-Nova""",,,workers and trade union activists held a May Day meeting.,Lugansk,Zorynsk,May Day,,,299,0,0,0,N,,0,0,,,,,,
LG 93,30-Aug-2010,Mon,demonstration,NGO,Lugansk City Committee of Parents of Disabled Children,local authorities,"Lugansk City Council, Lugansk Regional State Administration","Parents of disabled children held a demonstration, protesting agaist closing of departments of early rehabilitation of disabled children.",Lugansk,Lugansk,disabled rights,,,,0,0,0,N,,0,0,,,,,,
LG 94,26-Aug-2010,Thu,preclude,court,Lugansk Circuit Administrative Court,NGO,"""Union of Disabled Miners""","due to the visit of the president of Ukraine Victor Yanukovytch court prohibited the NGO ""Union of Disabled Miners"" to hold any actions in Stakhanov from 27th to 29 of August. ",Lugansk,Stakhaniv,disabled rights,,,,0,0,0,N,0,0,0,,,,,,
LG 95,27-Aug-2010,Fri,rally,"workers, trade union","Independent miner's trade union of ""Nikanor-Nova"", trade union of the mine of Barakov",,,"at the 75th anniversary of Stakhanov's movement, trade union activists organized a rally, demanding to ensure state social standarts in miner's labour.",Lugansk,Stakhaniv,labor rights,,,,0,0,0,N,,0,0,,,,,,
LG 96,1-Sep-2010,Wed,symbolic,"students, NGO","Human Rights Center ""Postup""",state forces,police,"activists held an interactive symbolical action, protesting against illegal arrests, interogations, use of force by police.",Lugansk,Lugansk,police abuse,,11:00,,0,0,0,N,,0,0,,,,,,
LG 97,5-Sep-2010,Sun,preempt,local authorities,,party,Svoboda,"carriers don't let Svoboda activists to go to Kyiv to the protest action at September, 7, dedicated to raising prices for gas. Svoboda thinks they follow instructions from local authorities.",Lugansk,Lugansk,public utilities,,,,0,0,0,N,0,0,0,,,,,,
LG 98,15-Sep-2010,Wed,picket,NGO,,state forces,SBU,"activists from various NGO's joined all-Ukrainian action ""Come and give up"", protesting against arrest of the historian Ruslan Zabily and demanding not to use history with political goals.",Lugansk,Lugansk,civic liberties,,,,0,0,0,N,,0,0,,,,,,
LG 99,22-Sep-2010,Wed,occupation,citizens,,company,Privatbank,"a woman, whose car had been confiscated due to the unpaid credit, came to bank's penalty parking lot and chained herself to the steering wheel of her ex-car. Thus she protested against blocking of all her bank accounts.",Lugansk,Lugansk,loans,,,1,0,0,0,N,,0,0,,,,,,
LUTSK 10,30-Oct-2009,Fri,offer,communal enterprise,"Trolleybus drivers of Lutsk transport communal enterprise  ""Lutsk's Transport Enterprise"" «Луцьке підприємство електротранспорту»",local authorities,Lutsk city council,"One trolleybus (Nr.1) began to work, the trolleybus drivers partly received their wages for one month. Local authorities decided to give the transport communal enterprise 1 million gryvnja",Lutsk,Lutsk,wage arrears,13-Oct-2009,,,0,0,0,N,0,0,0,,,,,,
LUTSK 11,6-Nov-2009,Sun,vandalism,unknown,,,,"Unknown spill the Lenin monument with the red paint and wrote on it ""Hangman"" ",Lutsk,Manevychi,anti-Communism,,evening,,0,0,0,Y,0,0,0,,,,,,
LUTSK 12,9-Dec-2009,Wed,picket,small business,market traders,law-enforcement,Prosecutor's office of Volynska oblast,Market traders of “Zavokzalnyj rynok” protest against illegal prohibition of building cover over trade-pedestrain road between Kravchuka&Karpenka-Karogo streets.,Lutsk,Lutsk,development projects,,,31,0,0,0,N,,0,0,,,,,,
LUTSK 13,17-Dec-2009,Tue,demonstration,party,Svoboda,local authorities,Volyn oblast council,"Svoboda organized demonstration to Volyn oblast council demanding from local authorities to stop illegal immigration and to close the place for temporary location of foreigners and individuals without citizenship who illegally reside in Ukraine near Zhuravychi village, Kiverec district. The action is a part of all-ukrainian campaign against illegal immigrants, proclaiming that ukrainians' lives may be threatened with immigrants. The participants of march took blue-yellow flags and transparencies with slogans ""Illegal immigrants! Go home!"", ""Ukraine belongs to ukrainians!"", ""Let's stay hosts on our earth!"". ",Lutsk,Lutsk,Immigration ,,,101,0,0,0,N,,0,0,,,,,,
LUTSK 14,24-Dec-2009,Tue,picket,workers,Medics of hospitals of Ivanychiv and Lubomyl regions ,local authorities,Volyn oblast council,Medics of hospitals of Ivanychiv and Lubomyl regions demand to continue the building of hospitals in their regions.,Lutsk,Lutsk,public health,,,49,0,0,0,N,,0,0,,,,,,
LUTSK 15,5-Jan-2010,Mon,rally,"pensioners, party","pensioners, Viktor Yanukovych supporters",politician,prime-minister Yulia Tymoshenko,Protesters demanded to recalculate pensions according to the law. ,Lutsk,Lutsk,social payments,,,999,0,0,0,N,,0,0,,,,,,
LUTSK 16,5-Feb-2010,Fri,picket,party,Svoboda,foreign country,Consulate of Poland,Representatives of Svoboda Party picketed Polish Consulate demanding Polish people to sorry for previous declarations about UPA as crimainal organization and ukrainophobic actions in Poland,Lutsk,Lutsk,OUN-UPA,,,,0,0,0,N,,0,0,,,,,,
LUTSK 17,12-Feb-2010,Fri,vandalism,unknown,,,,"Unknown young people destroyed the Lenin's nonument at night, have been tearing off the head ",Lutsk,Serehovychi village (Sterovyzhiv district),anti-Communism,,,3,0,0,0,Y,0,0,0,,,,,,
LUTSK 18,27-Jan-2010,Wed,offer,local authorities,Lutsk city council,communal enterprise,"Lutsk transport communal enterprise  ""Lutsk's Transport Enterprise"" (ukr.«Луцьке підприємство електротранспорту»)","Lutsk city council gave 1 million grn. to ""Lutsk's Transport Enterprise"" in order to sink a part of wage debt and to avoid promised strike of workers.",Lutsk,Lutsk,wage arrears,,,,0,0,0,N,,0,0,,,,,,
LUTSK 19,2-Mar-2010,Tue,cancel,company,"stock-company ""Trest Luganskshahtoprohodka"" (miners of Novovolynsk' mine №10)","local authorities, government",Directorate of objects building,"Miners promised to strike if the debt, including wages, is not paid. In fact, workers didn't receive money since December 2009. The deputies of regional council addressed to Cabinet council asking for financing of the further building. So the miners postpone the strike.",Lutsk,Novovolynsk,insufficient financing,,,,0,0,0,N,0,0,0,,,,,,
LUTSK 2,9-Oct-2009,Fri,symbolic,trade union,trade union of Ivano-Frankivsk,government,,training of labour union how to strike,Lutsk,Lutsk,labor rights,,,31,0,0,0,N,,0,0,,,,,,
LUTSK 20,5-Mar-2010,Fri,march,"rightists, students, NGO","""National Alliance"", 'Plast"", local military lycée",,,Members of ukrainian nationalist organisations organized torch-march in memory of the leader of UPA Roman Shukhevych,Lutsk,Lutsk,OUN-UPA,,,299,0,0,0,N,,0,0,,,,,,
LUTSK 21,5-Mar-2010,Fri,fight,unknown,,rightists,"""National Alliance"", 'Plast"", local military lycée","Several young people wanted to stop the march of Shukhevych memory, beginning the conflict, but were stopped by police",Lutsk,Lutsk,OUN-UPA,,,,0,0,0,N,,0,0,,,,,,
LUTSK 22,5-Mar-2010,Fri,intervention,state forces,police,unknown,Uknown who attacked participants of rightists' march,Police stopped unkown attackers of the reightists' march in memory of Roman Shukhevych,Lutsk,Lutsk,OUN-UPA,,,,,0,0,N,,0,0,,,,,,
LUTSK 23,23-Mar-2010,Tue,picket,"party, rightists, students","""Svoboda"", OUN-UPA veterans, youth organizations ""Students' Freedom"" (""Студентська свобода""), ""Support of Youth"" (""Опора молоді""), Youth Nationalist Congress",politician,Minister of Education and Science D. Tabachnyk,The picket took place near the Volyn regional state administration building . The participants were holding emblems of their organizations and banners with slogans requiring the dismissal of D. Tabachnyk. ,Lutsk,Lutsk,anti-Tabachnyk,,9:00,151,0,0,0,N,,0,0,,,,,,
