,ID,Event start date,One day?,Event end date,Day of the week,x,y,month,Location String,coordinates,Action type,Action,Actor-structure,Actor-form,Actor-ideology,Actor specified,Target addressee,Target criticized,Target-structure,Target-form,Target-ideology,Target specified,Event,Event series,Pavlichenko,Oblast,Location,Time,Issue 1,Issue 2,Issue 3,Public transportation,Number of protesters,Number of civilians arrested,Number of civilians injured,Number of civilians killed,Property damage,State forces involved in the conflict,Number of state forces injured,Number of state forces killed,Dubious event
2579,KIEV13100703,2013-10-07,approximate,2013-10-07,Mon,30.7900482,50.5111168,58,"Kyiv, Brovary",POINT (30.7900482 50.5111168),negative response,suit,,party,,PR,,,,party,rightists,"Svoboda, UDAR","Party of regions member appealed to court against Svoboda protest action KIEV13091003, during which activists shot PR's symbolic, blaming PR in corruption",KIEV13052502,,Kyiv,Brovary,,police abuse,anti-Azarov,anti-Yanukovych,,,0.0,0.0,0,N,0.0,0.0,0,N
2580,KIEV13100704,2013-10-07,1,2013-10-07,Mon,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,picket,,party,rightists,Svoboda,court,,,,,Pecherski court of Kyiv,Svoboda picketed court supporting activists still trialed for protests in spring 2013 when snowballs were thrown at PR deputies. Prosecutors speak that 'could destabilize political situation in the country'.,Rise Ukraine,,Kyiv,Kyiv,,civic liberties,pro-Svoboda,anti-PR,,31.0,0.0,0.0,0,N,,0.0,0,N
2581,KIEV13100801,2013-10-08,1,2013-10-08,Tue,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,symbolic,,NGO,,"HIV organizations ""LZhV (people living with HIV)""",government,communal enterprise,,,,"KMU, National academy of Medical sciences",HIV organizations picketed KMU for proper treatment of HIV/ AIDS patients (they were removed from Kyiv-Pechersk Lavra and NAtional academy made obstacles on their way to new buildings),,,Kyiv,Kyiv,,public health,officials' illegal actions,,,29.0,0.0,0.0,0,N,,0.0,0,N
2582,KIEV13100803,2013-10-08,1,2013-10-08,Tue,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,symbolic,students,,,KPI activists,"state enterprise, local authorities","state enterprise, local authorities",,,,Kyiv subway administration,Students of KPI rolled a huge subway coin into Kyiv subway administration against increase of prices.,,,Kyiv,Kyiv,,public transportation,price increase,,,11.0,0.0,0.0,0,N,,0.0,0,N
2583,KIEV13101201,2013-10-12,approximate,2013-10-12,Sat,30.1116924,49.8038191,58,"Kyiv, Bila Tserkva",POINT (30.1116924 49.8038191),protest,strike,workers,trade union,,"Bila Tserkva ""Trolleybus depo""","communal enterprise, local authorities","communal enterprise, local authorities",,,,"local authorities, their enterprise","Bila Tserkva ""Trolleybus depo"" strike because of wage arrears.",,,Kyiv,Bila Tserkva,,wage arrears,,,,29.0,0.0,0.0,0,N,,0.0,0,N
2584,KIEV13101202,2013-10-12,1,2013-10-12,Sat,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,destroy,neighborhood,,,Saksaganskogo str.,,company,,,,"""Arkor"" developers",At Saksagansky str. in Kiev they destroyed the fence,,,Kyiv,Kyiv,,development projects,,,,,0.0,0.0,0,Y,,0.0,0,N
2585,KIEV13101301,2013-10-13,1,2013-10-13,Sun,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,symbolic,,"party, NGO",rightists,Ukrainian patriot alternative,foreign country,foreign country,,,,V.V.Putin,"On Pokrova day some cossacs in Kyiv gathered to publicly write a letter to Putin. It is a version of cossac letter to Turkish sultan, quite explicit.",,,Kyiv,Kyiv,,Ukrainian nationalism,anti-Putin,,,29.0,0.0,0.0,0,N,,0.0,0,N
2586,KIEV13101302,2013-10-13,1,2013-10-13,Sun,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,symbolic,unknown,,,probably those same cossacs (KIEV13101301),foreign country,foreign country,,,,Russia,Unknowns shot fireworks into Russian embassy at night. In their video they say this was against kidnapping of Ukrainian women. This was on day when cossacs wrote a letter to Putin (KIEV13101301).,,,Kyiv,Kyiv,,civic liberties,anti-Russia,,,,0.0,0.0,0,N,0.0,0.0,0,N
2587,KIEV13101401,2013-10-14,1,2013-10-14,Mon,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,demonstration/march,,"initiative group, party, NGO",rightists,"Svoboda, ""Sokil"", cossacs, ""S14""",government,"leftists, party, government",,,,political opponents,Svoboda dominated the Kyiv march for UPA recognition and against political opponents. reported numbers varied from 2 to 40 thousands,KIEV13101401,,Kyiv,Kyiv,16:00:00,anti-Communism,OUN-UPA,anti-PR,,20999.0,0.0,0.0,0,N,1099.0,0.0,0,N
2588,KIEV13101402,2013-10-14,1,2013-10-14,Mon,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,rally,,party,leftists,CPU,,"rightists, party",,,,Svoboda,CPU rallied near Lenin monument against UPA and neofascist Svoobda,KIEV13101401,,Kyiv,Kyiv,,neofascism,OUN-UPA,anti-Svoboda,,31.0,0.0,0.0,0,N,,0.0,0,N
2589,KIEV13101403,2013-10-14,1,2013-10-14,Mon,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,fight,,party,rightists,Svoboda,,,,party,leftists,CPU,"CPU unfolded red flag, chanting ""no to fascism"", rightists unfolded red-black flag. brief fight started. 7-10 Svoboda and 30 CPU took part",KIEV13101401,,Kyiv,Kyiv,,OUN-UPA,anti-Svoboda,anti-CPU,,38.0,0.0,0.0,0,N,,0.0,0,N
2590,KIEV13101404,2013-10-14,1,2013-10-14,Mon,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),negative response,intervention,state forces,,,police,,,,party,"rightists, leftists","CPU, Svoboda",police stopped the brief fight,KIEV13101401,,Kyiv,Kyiv,,OUN-UPA,anti-Svoboda,anti-CPU,,,0.0,0.0,0,N,,0.0,0,N
2591,KIEV13101405,2013-10-14,1,2013-10-14,Mon,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,symbolic,,party,leftists,CPU,,"rightists, party",,,,Svoboda,CPU burned UPA flag.,KIEV13101401,,Kyiv,Kyiv,,neofascism,OUN-UPA,anti-Svoboda,,,0.0,0.0,0,N,,0.0,0,N
2592,KIEV13101406,2013-10-14,1,2013-10-14,Mon,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,symbolic,,initiative group,rightists,C14,,"leftists, party",,,,"PR, CPU","Rightists (""S14"") burned PR and CPU flags.",KIEV13101401,,Kyiv,Kyiv,,OUN-UPA,anti-PR,anti-CPU,,,0.0,0.0,0,N,,0.0,0,N
2593,KIEV13101407,2013-10-14,1,2013-10-14,Mon,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),negative response,protocol,state forces,,,police,,,,party,leftists,CPU,Police wrote administrative protocol for flag burning by CPU.,KIEV13101401,,Kyiv,Kyiv,,neofascism,OUN-UPA,anti-Svoboda,,,0.0,0.0,0,N,,0.0,0,N
2594,KIEV13101408,2013-10-14,1,2013-10-14,Mon,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),negative response,protocol,state forces,,,police,,,,initiative group,rightists,c14,"Police wrote administrative protocol for flag burning by rightists (""S14"").",KIEV13101401,,Kyiv,Kyiv,,OUN-UPA,anti-PR,anti-CPU,,,0.0,0.0,0,N,,0.0,0,N
2595,KIEV13101409,2013-10-14,1,2013-10-14,Mon,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,symbolic,,party,rightists,Bratstvo,,law-enforcement,,,,law-enforcement,"Korchinskyi's Bratstvo did some 'creative' as they opened an 'alley of starts' at T.Shevchenko alley with names of Pavlichenko, Y.Mazurok ('Karavan shooter'), V.Zaporozhets (man who killed a policeman) and others - all related to cases perceived as police abuse.",,,Kyiv,Kyiv,,civic liberties,police abuse,,,,0.0,0.0,0,N,,0.0,0,N
2596,KIEV13101410,2013-10-14,1,2013-10-14,Mon,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,symbolic,citizens,,,some citizens,,"rightists, party, law-enforcement",,,,"Svoboda, rightists, PR, law-enforcement",Some men in a flat put up Red  army flags and played Soviet music against Svoboda UPA march in Kyiv.,"KIEV13101401, KIEV13101410",,Kyiv,Kyiv,,pro-Communism,OUN-UPA,anti-Svoboda,,5.0,0.0,0.0,0,N,,0.0,0,N
2597,KIEV13101411,2013-10-14,1,2013-10-14,Mon,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),negative response,disrupt,state forces,,,some state forces,,,,initiative group,,likely CPU,State forces tried to disrupt action of Soviet army antifascists KIEV13101410.,"KIEV13101401, KIEV13101410",,Kyiv,Kyiv,,pro-Communism,OUN-UPA,anti-Svoboda,,,0.0,0.0,0,N,,0.0,0,N
2598,KIEV13101501,2013-10-15,1,2013-10-15,Tue,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,demonstration/march,workers,trade union,leftists,"bridge builders ""Planeta-mist"", ""Serp i molot (hammer and sickle)""",government,company,,,,KMU; contractor building company,"Builders of new railway bridge supported by ""Serp i molot"" trade union marched to picket KMU for justice and wages.",KIEV13081301,,Kyiv,Kyiv,14:00:00,wage arrears,,,,30.0,0.0,0.0,0,N,,0.0,0,N
2599,KIEV13101502,2013-10-15,approximate,2013-10-15,Tue,30.3678999,50.3917497,58,"Kyiv, Vyshneve",POINT (30.3678999 50.3917497),protest,destroy,,initiative group,rightists,"""White hammer"" (""Svyatoshyn Robin Hoods"")",,"law-enforcement, company",,,,law-enforcement; slot machine business,"In Vyshneve of Kyiv region ""White hammer"" destroyed slot machine business. they dedicated this to OUN-UPA",,,Kyiv,Vyshneve,,police non-feasance,OUN-UPA,morale,,19.0,0.0,0.0,0,Y,,0.0,0,N
2600,KIEV13101601,2013-10-16,1,2013-10-16,Wed,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,picket,"religious institution, Chernobyl",,,"Chernobyl, some religious institution",government,government,,,,KMU,"Chornobyl picketed KMU for higher social payments on 2013.10.16. interesting, that only 2 Eastern sources inform about it",,,Kyiv,Kyiv,,social payments,,,,149.0,0.0,0.0,0,N,,0.0,0,N
2601,KIEV13101701,2013-10-17,1,2013-10-17,Thu,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),negative response,convict,court,,,Podil district court,,,,party,rightists,Gruzynov from UNSO,Court convicted rightist activist V.Gruzinov to 2 years suspended for clashes at 'language Maidan' in July 2012. some other criminal cases (likely for snowball attack on PR deputies in April) are in process,,,Kyiv,Kyiv,,language,anti-government,,,,0.0,0.0,0,N,0.0,0.0,0,N
2602,KIEV13101702,2013-10-17,1,2013-10-17,Thu,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,blockade,neighborhood,,,"Zhilanska str., 120","local authorities, law-enforcement",company,,,,"law-enforcement, authorities; developers","Neighborhood of Zhylanska str.,120 in Kyiv continue resistance against developers.",KIEV13092501,,Kyiv,Kyiv,,development projects,,,,,0.0,0.0,0,N,,0.0,0,N
2603,KIEV13101703,2013-10-17,1,2013-10-17,Thu,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),negative response,attack,unknown,,,unknown in black,,,neighborhood,,,"Zhilanska str., 120",unknown threw eggs into protesters,KIEV13092501,,Kyiv,Kyiv,,development projects,,,,,0.0,0.0,0,N,,0.0,0,N
2604,KIEV13101801,2013-10-18,1,2013-10-18,Fri,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,destroy,neighborhood,party,rightists,"Svoboda, Zhylanska str. neighborhood","local authorities, law-enforcement",company,,,,"law-enforcement, authorities; developers","Svoboda helped locals of Zhylanska str.,120 take down the fence of area occupied for development site.",KIEV13092501,,Kyiv,Kyiv,,development projects,,,,49.0,0.0,0.0,0,Y,9.0,0.0,0,N
2605,KIEV13101802,2013-10-18,1,2013-10-18,Fri,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),negative response,attack,private guards,,,guards of the construction site,,,neighborhood,party,rightists,"Svoboda, Zhylanska str. neighborhood",protesters were attacked with smoking bombs,KIEV13092501,,Kyiv,Kyiv,,development projects,,,,,0.0,0.0,0,N,,0.0,0,N
2606,KIEV13101803,2013-10-18,1,2013-10-18,Fri,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,blockade,neighborhood,party,rightists,"Svoboda, Zhylanska str. neighborhood",,state forces,,,,police,people also blocked police so that policemen could not disturb their action,KIEV13092501,,Kyiv,Kyiv,,development projects,,,,49.0,0.0,0.0,0,N,,0.0,0,N
2607,KIEV13101804,2013-10-18,1,2013-10-18,Fri,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,symbolic,,initiative group,,"""Guy Fawkes movement""",,"local authorities, government",,,,different local and central authorities,"""Guy Fawkes movement in Ukraine"" gave anti-awards to various politicians near Kyiv circus.",,,Kyiv,Kyiv,,anti-local authorities,anti-government,,,,0.0,0.0,0,N,,0.0,0,N
2608,KIEV13101805,2013-10-18,1,2013-10-18,Fri,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,picket,pensioners,party,,"concerned citizens, BYT",government,government,,,,Ministry of healthcare,Somebody organized pensioners for a picket against Minister of healthcare Raisa Bogatyrova.,,,Kyiv,Kyiv,,public health,corruption,,,199.0,0.0,0.0,0,N,,0.0,0,N
2609,KIEV13101901,2013-10-19,1,2013-10-19,Sat,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,graffiti,citizens,,,Svoboda haters,,"rightists, party",,,,Svoboda,"A group of men came up to Svoboda office and sprayed nazi symbols like ""SSvoboda"".",,,Kyiv,Kyiv,,neofascism,anti-Svoboda,,,17.0,0.0,0.0,0,Y,0.0,0.0,0,N
2610,KIEV13101902,2013-10-19,1,2013-10-19,Sat,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,symbolic,,NGO,rightists,"""SNA"", Patriot of Ukraine",law-enforcement,company,,,,police; slot machine business,"In Kyiv ""Patriot of Ukraine"" brought a ""confiscated"" slot machine to police.",KIEV13101902,,Kyiv,Kyiv,,police non-feasance,morale,,,9.0,0.0,0.0,0,N,,0.0,0,N
2611,KIEV13101903,2013-10-19,1,2013-10-19,Sat,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,picket,,initiative group,environmentalists,"""Free Earth""",government,company,,,,"KMU, companies (barygy aka profiteers)",Activists in Kyiv supported Global Frackdown day - against shale gas development.,Shale gas extraction,,Kyiv,Kyiv,,environment,,,,,0.0,0.0,0,N,,0.0,0,N
2612,KIEV13101904,2013-10-19,1,2013-10-19,Sat,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),negative response,fight,company,,,slot machine owner,,,,NGO,rightists,"""SNA"", Patriot of Ukraine","when rightists ""confiscated"" slot-machine a fight took place between them and owner. owner was injured",KIEV13101902,,Kyiv,Kyiv,,police non-feasance,morale,,,,0.0,1.0,0,N,0.0,0.0,0,N
2613,KIEV13102101,2013-10-21,1,2013-10-21,Mon,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,symbolic,LGBT,initiative group,,"""Gay vanguard of Ukraine""",,,,,,,"Some ""Gay vanguard of Ukraine"" put up rainbow banners at Peremohy ave ""Europe is freedom!"". LGBT ""Gay forum"" say this is a provocation.",,,Kyiv,Kyiv,,LGBT,EU,,,,0.0,0.0,0,N,0.0,0.0,0,N
2614,KIEV13102102,2013-10-21,1,2013-10-21,Mon,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,destroy,neighborhood,party,rightists,"Svoboda, local people",,company,,,,developer,"Svoboda and neighborhood took down fence of construction seizure at Pozhyaky vicinity, Kyiv.",,,Kyiv,Kyiv,,development projects,,,,11.0,0.0,0.0,0,Y,,0.0,0,N
2615,KIEV13102103,2013-10-21,1,2013-10-21,Mon,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,picket,neighborhood,party,rightists,"Svoboda, people from Vilshanska, Yakuba Kolasa, Chervonooarmijska, Zhylanska, Shulavska, Saksaganska, Kostolna and other streets (as claimed)",law-enforcement,company,,,,prosecutors; developers,Svoboda in Kyiv appealed to prosecutors against development projects in several areas of Kyiv.,KIEV13102102,,Kyiv,Kyiv,,development projects,raiders,pro-Svoboda,,51.0,0.0,0.0,0,N,,0.0,0,N
2616,KIEV13102104,2013-10-21,1,2013-10-21,Mon,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,picket,,"party, NGO",leftists,"PSPU, 'Front of people opposition to eurocolonisation'",IGO,IGO,,,,EU,PSPU held a Soviet nostalgy party by EU consulate in Kyiv against 'eurocolonisation'.,,,Kyiv,Kyiv,,EU,Russia Customs Union,,,351.0,0.0,0.0,0,N,,0.0,0,N
2617,KIEV13102201,2013-10-22,1,2013-10-22,Tue,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),negative response,interrogation,law-enforcement,,,police,,,,party,rightists,Svoboda,Police call Svoboda candidate Y.Levchenko for interrogation related to protests at Zhylanska str.,KIEV13092501,,Kyiv,Kyiv,,development projects,,,,,0.0,0.0,0,N,,0.0,0,N
2618,KIEV13102202,2013-10-22,1,2013-10-22,Tue,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,symbolic,,initiative group,,"""SOK"", ""Volya"" (Freedom)",local authorities,local authorities,,,,KMDA,"""SOK"" and ""Volya"" held an alternative meeting of KMDA. they discussed general plan and some development projects (Desyatynna among them)",,,Kyiv,Kyiv,,land,development projects,,,21.0,0.0,0.0,0,N,,0.0,0,N
2619,KIEV13102203,2013-10-22,1,2013-10-22,Tue,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,picket,,NGO,,"""Parents committee"", ""Love against homosexuality"", ""Union of citizens of Ukraine"", Ukrainian Choice",government,"LGBT, IGO",,,,"VR; LGBT, EU",Anti-LGBT groups picketed parliament against 'homosexual euro agression'.,,,Kyiv,Kyiv,,EU,anti-LGBT,,,31.0,0.0,0.0,0,N,,0.0,0,N
2620,KIEV13102204,2013-10-22,2,2013-10-24,Tue,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,symbolic,,party,,PR youth,government,,,,,VR,"While leftists and NGOs secured freedom of assemblies, PR youth were there to show they are happy with party course heading for Europe.",,,Kyiv,Kyiv,,civic liberties,EU,,,75.0,0.0,0.0,0,N,,0.0,0,N
2621,KIEV13102301,2013-10-23,1,2013-10-23,Wed,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),negative response,imprisonment,court,,,Pechersk district court,,,,party,Russian nationalists,Markov from Rodina,court decided to put him under arrest for 2 months - till 22 of December,Markov arrest,,Kyiv,Kyiv,,Russian nationalism,,,,,1.0,0.0,0,N,,0.0,0,N
2622,KIEV13102303,2013-10-23,1,2013-10-23,Wed,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,picket,,party,rightists,"Svoboda, BYT, Udar","local authorities, government",local authorities,,,,authorities; KMDA,"Opposition deem KMDA illegitimate. Once again Klytchko, Yatsenuk and Tyahnybok picketed KMDA because they consider it illegal. One journalist was hit by 'titushko' inside crowd. reported number of protesters varied from 100 to 2000",KIEV13102303,,Kyiv,Kyiv,08:50:00,local self-government,anti-Popov,anti-local authorities,,1099.0,0.0,0.0,0,N,201.0,0.0,0,N
2623,KIEV13102304,2013-10-23,1,2013-10-23,Wed,30.5422094,50.4296064,58,"Kyiv, Kyiv",POINT (30.5422094 50.4296064),protest,rally,,"initiative group, NGO",,"""Europe into every house"", ""Volya"", ""Thunder"" (NGO)",local authorities,party,,,,KMDA; opposition parties,"Some people gathered behind opposition at Kreshchatyk to support KMDA and say that ""Kyiv needs heating"" and ""Udar wants chaos"". They claim 250 participants, but it is unlikely. Judging by photos a hundred can be claimed.",KIEV13102303,,Kyiv,Kyiv,,public utilities,anti-UDAR,,,99.0,0.0,0.0,0,N,201.0,0.0,0,N
